Horas_Estudio,Asistencia,Involucramiento_Padres,Nivel_Recursos,Actividades_Extracurriculares,Horas_Suenio,Notas_Previas,Nivel_Motivacion,Acceso_Internet,Clases_con_Tutor,Ingresos_Familiares,Calidad_Docente,Tipo_Escuela,Influencia_de_Pares,Actividad_Fisica,Dificultades_Aprendizaje,Nivel_Educacion_Padres,Distancia_Escuela,Sexo,Nota_Examen
26,73,Medio,Medio,No,6,55,Medio,Si,1,Medio,Bajo,Publico,Positivo,4,No,Posgrado,Cerca,Masculino,67
17,82,Bajo,Medio,Si,9,63,Medio,Si,2,Bajo,Medio,Private,Neutral,2,No,Universitario,Medio,Masculino,65
19,66,Medio,Bajo,No,7,58,Medio,Si,5,Medio,Bajo,Publico,Positivo,4,No,Universitario,Medio,Femenino,64
28,78,Alto,Medio,No,8,87,Bajo,Si,2,Bajo,Medio,Publico,Positivo,2,No,Posgrado,Cerca,Masculino,71
12,95,Medio,Alto,Si,5,85,Medio,Si,2,Alto,Medio,Publico,Negativo,2,No,Universitario,Cerca,Masculino,70
12,77,Medio,Bajo,Si,6,90,Medio,Si,2,Medio,Bajo,Publico,Neutral,2,No,Secundario,Cerca,Femenino,63
16,94,Bajo,Medio,No,8,85,Medio,Si,3,Bajo,Alto,Publico,Neutral,2,No,Secundario,Cerca,Femenino,68
26,84,Medio,Medio,Si,8,56,Medio,No,1,Medio,Medio,Publico,Negativo,2,No,Universitario,Cerca,Femenino,67
11,68,Medio,Alto,Si,5,99,Medio,Si,1,Alto,Medio,Publico,Neutral,4,No,Posgrado,Cerca,Femenino,66
3,83,Alto,Bajo,Si,7,59,Bajo,Si,2,Medio,Alto,Publico,Positivo,5,No,Secundario,Medio,Masculino,63
17,80,Medio,Medio,Si,7,68,Medio,Si,0,Medio,Medio,Private,Negativo,5,Si,Universitario,Cerca,Femenino,65
23,76,Medio,Alto,Si,6,85,Bajo,Si,2,Bajo,Medio,Publico,Positivo,3,Si,Secundario,Lejos,Masculino,66
27,65,Medio,Medio,Si,8,57,Medio,Si,2,Bajo,Bajo,Publico,Negativo,4,No,Posgrado,Cerca,Femenino,65
17,77,Bajo,Medio,Si,5,59,Medio,Si,2,Medio,Alto,Private,Neutral,4,No,Secundario,Cerca,Masculino,65
18,63,Alto,Bajo,No,6,94,Medio,Si,2,Medio,Alto,Publico,Neutral,2,Si,Secundario,Cerca,Masculino,63
27,64,Medio,Alto,No,8,67,Medio,Si,0,Bajo,Medio,Publico,Positivo,3,No,Secundario,Cerca,Masculino,65
9,77,Bajo,Alto,Si,7,83,Medio,Si,1,Bajo,Alto,Private,Neutral,4,Si,Secundario,Lejos,Masculino,62
18,72,Medio,Medio,Si,7,93,Medio,Si,1,Medio,Medio,Publico,Positivo,3,No,Universitario,Cerca,Femenino,66
21,97,Medio,Bajo,No,7,99,Medio,Si,1,Alto,Medio,Publico,Negativo,3,No,Posgrado,Cerca,Femenino,71
23,75,Bajo,Bajo,Si,8,61,Alto,Si,2,Bajo,Medio,Publico,Positivo,2,No,Secundario,Lejos,Femenino,64
17,90,Medio,Medio,Si,8,56,Bajo,Si,0,Medio,Medio,Private,Neutral,4,No,Universitario,Cerca,Femenino,67
20,81,Medio,Medio,No,8,87,Medio,Si,1,Alto,Medio,Private,Neutral,3,No,Secundario,Cerca,Masculino,68
5,88,Medio,Medio,No,7,59,Medio,Si,3,Bajo,Medio,Publico,Negativo,3,No,Universitario,Cerca,Femenino,63
16,70,Bajo,Medio,Si,6,79,Alto,Si,0,Alto,Alto,Publico,Negativo,3,No,Universitario,Cerca,Femenino,64
23,98,Alto,Alto,Si,6,77,Medio,Si,1,Bajo,Alto,Publico,Neutral,1,No,Posgrado,Cerca,Femenino,74
14,81,Bajo,Medio,Si,5,78,Medio,Si,2,Alto,Alto,Publico,Positivo,4,No,Posgrado,Cerca,Masculino,68
20,93,Medio,Medio,Si,6,82,Bajo,No,1,Medio,Alto,Publico,Positivo,3,Si,Secundario,Medio,Femenino,68
23,75,Alto,Alto,Si,6,93,Medio,No,2,Medio,Bajo,Publico,Neutral,3,No,Posgrado,Medio,Femenino,69
18,64,Bajo,Medio,Si,9,64,Medio,Si,4,Bajo,Medio,Publico,Negativo,4,Si,Secundario,Cerca,Masculino,61
21,87,Bajo,Alto,Si,5,78,Alto,Si,1,Bajo,Medio,Private,Positivo,2,No,Secundario,Cerca,Femenino,69
14,60,Bajo,Bajo,Si,9,67,Bajo,Si,3,Alto,Alto,Publico,Positivo,3,No,Secundario,Cerca,Femenino,61
19,79,Medio,Alto,Si,7,66,Bajo,Si,3,Alto,Medio,Publico,Positivo,3,Si,Secundario,Cerca,Masculino,67
24,68,Bajo,Alto,No,7,51,Medio,Si,0,Bajo,Bajo,Private,Neutral,4,No,Secundario,Cerca,Femenino,63
21,85,Medio,Medio,No,8,80,Medio,Si,3,Bajo,Alto,Publico,Positivo,3,Si,Universitario,Medio,Femenino,68
16,99,Medio,Medio,No,5,99,Bajo,No,0,Bajo,Medio,Private,Neutral,5,No,Universitario,Medio,Femenino,68
21,79,Medio,Bajo,Si,6,88,Bajo,Si,2,Alto,Medio,Publico,Neutral,1,No,Secundario,Cerca,Masculino,67
24,93,Bajo,Medio,Si,5,62,Alto,Si,1,Alto,Medio,Private,Negativo,3,No,Universitario,Medio,Femenino,69
8,80,Alto,Medio,No,6,86,Medio,Si,2,Bajo,Medio,Publico,Neutral,3,No,Secundario,Cerca,Masculino,64
27,80,Bajo,Bajo,No,6,65,Bajo,Si,1,Bajo,Medio,Publico,Positivo,4,No,Posgrado,Cerca,Masculino,67
18,97,Medio,Alto,No,9,88,Bajo,Si,1,Alto,Medio,Publico,Neutral,3,Si,Secundario,Cerca,Femenino,70
23,96,Bajo,Alto,Si,6,93,Bajo,Si,5,Bajo,Medio,Publico,Negativo,4,No,Secundario,Cerca,Femenino,72
27,91,Bajo,Alto,No,4,67,Medio,Si,1,Alto,Alto,Private,Neutral,2,No,Secundario,Medio,Femenino,71
12,72,Medio,Medio,No,6,50,Alto,Si,1,Bajo,Medio,Publico,Positivo,3,No,Universitario,Cerca,Masculino,62
16,82,Medio,Medio,Si,8,65,Alto,Si,2,Bajo,Medio,Private,Positivo,5,Si,Posgrado,Cerca,Masculino,67
18,69,Medio,Alto,Si,9,60,Medio,Si,3,Bajo,Medio,Publico,Negativo,2,No,Universitario,Lejos,Femenino,64
15,78,Medio,Medio,Si,7,81,Medio,Si,0,Medio,Bajo,Publico,Neutral,2,No,Secundario,Cerca,Masculino,64
30,79,Alto,Medio,No,6,65,Medio,Si,1,Bajo,Medio,Publico,Negativo,4,No,Posgrado,Cerca,Femenino,70
15,93,Medio,Medio,Si,7,52,Medio,Si,3,Bajo,Medio,Publico,Negativo,5,No,Universitario,Cerca,Femenino,68
17,96,Medio,Medio,No,8,77,Medio,Si,1,Medio,Medio,Publico,Neutral,3,No,Posgrado,Cerca,Femenino,70
21,77,Medio,Bajo,Si,5,94,Bajo,Si,1,Medio,Alto,Publico,Negativo,3,No,Secundario,Lejos,Masculino,65
13,61,Bajo,Bajo,No,7,73,Bajo,Si,2,Alto,Medio,Publico,Positivo,2,No,Secundario,Cerca,Femenino,59
18,94,Medio,Medio,Si,7,69,Medio,Si,1,Medio,Alto,Publico,Positivo,2,No,Secundario,Lejos,Femenino,69
22,67,Medio,Medio,Si,7,59,Alto,Si,2,Bajo,Alto,Publico,Positivo,3,No,Posgrado,Cerca,Masculino,67
18,85,Medio,Alto,No,7,69,Medio,Si,2,Bajo,Medio,Private,Positivo,4,No,Secundario,Cerca,Masculino,68
19,61,Medio,Medio,No,6,67,Bajo,Si,1,Medio,Medio,Publico,Positivo,1,No,Universitario,Cerca,Masculino,62
17,76,Alto,Medio,No,8,100,Bajo,No,0,Alto,Medio,Private,Neutral,4,No,Secundario,Medio,Masculino,65
11,99,Alto,Medio,Si,7,52,Medio,Si,0,Alto,Alto,Private,Neutral,5,No,Universitario,Cerca,Femenino,69
22,64,Medio,Medio,Si,7,62,Medio,Si,3,Bajo,Medio,Private,Neutral,4,No,Posgrado,Medio,Femenino,65
31,77,Alto,Bajo,Si,5,53,Alto,Si,1,Medio,Medio,Publico,Neutral,2,No,Secundario,Cerca,Femenino,68
20,72,Alto,Bajo,Si,8,93,Medio,Si,4,Bajo,Alto,Publico,Positivo,2,No,Secundario,Cerca,Masculino,68
21,96,Alto,Medio,Si,6,71,Alto,No,3,Medio,Medio,Publico,Negativo,3,No,Secundario,Cerca,Femenino,71
24,95,Medio,Bajo,Si,9,90,Medio,Si,3,Bajo,Bajo,Publico,Positivo,4,No,Secundario,Medio,Masculino,71
12,70,Alto,Medio,No,5,85,Alto,Si,1,Alto,Medio,Publico,Positivo,3,No,Posgrado,Cerca,Femenino,66
30,63,Medio,Alto,Si,8,96,Medio,Si,4,Bajo,Medio,Private,Positivo,3,No,Posgrado,Cerca,Femenino,71
21,85,Medio,Medio,No,4,51,Bajo,Si,2,Bajo,Medio,Publico,Neutral,3,No,Universitario,Cerca,Femenino,66
30,73,Alto,Bajo,No,4,60,Medio,Si,0,Bajo,Bajo,Private,Positivo,4,No,Secundario,Medio,Femenino,66
16,87,Alto,Alto,Si,6,85,Medio,Si,2,Medio,Alto,Publico,Neutral,1,No,Secundario,,Femenino,69
31,61,Medio,Medio,No,4,79,Medio,Si,0,Bajo,Bajo,Publico,Positivo,3,No,Secundario,Medio,Femenino,65
25,65,Alto,Bajo,Si,8,85,Medio,Si,2,Bajo,Medio,Publico,Negativo,3,No,Posgrado,Cerca,Femenino,66
23,87,Medio,Bajo,No,7,79,Medio,Si,2,Medio,Medio,Publico,Neutral,2,No,Secundario,Lejos,Masculino,67
21,68,Medio,Medio,No,9,79,Bajo,Si,1,Alto,Alto,Private,Negativo,4,No,Posgrado,Medio,Femenino,66
19,94,Medio,Medio,No,7,97,Medio,Si,0,Medio,Medio,Publico,Neutral,3,No,Secundario,Cerca,Femenino,69
27,62,Alto,Bajo,No,7,96,Medio,Si,2,Bajo,Medio,Publico,Neutral,4,No,Secundario,Cerca,Masculino,66
21,69,Alto,Medio,Si,7,52,Bajo,Si,0,Bajo,Medio,Publico,Negativo,3,No,Posgrado,Cerca,Masculino,64
8,100,Alto,Alto,Si,6,71,Medio,Si,0,Bajo,Alto,Publico,Positivo,2,No,Posgrado,Cerca,Femenino,70
13,77,Bajo,Medio,Si,6,76,Bajo,No,1,Medio,Bajo,Private,Neutral,4,No,Universitario,Medio,Masculino,62
19,88,Bajo,Medio,Si,5,68,Alto,Si,1,Bajo,Bajo,Publico,Positivo,5,No,Secundario,Medio,Masculino,67
22,67,Bajo,Medio,No,8,52,Medio,Si,1,Medio,Bajo,Publico,Negativo,2,Si,Universitario,Medio,Femenino,60
20,84,Bajo,Bajo,No,7,74,Bajo,Si,1,Alto,Medio,Publico,Neutral,3,No,Posgrado,Cerca,Femenino,66
27,89,Medio,Medio,Si,7,99,Medio,Si,0,Medio,Alto,Publico,Positivo,2,No,Secundario,Cerca,Femenino,72
8,73,Medio,Alto,Si,10,54,Medio,Si,2,Medio,Medio,Publico,Positivo,3,No,Secundario,Cerca,Masculino,63
21,93,Bajo,Bajo,Si,6,91,Bajo,Si,1,Alto,Medio,Publico,Negativo,3,No,Posgrado,Cerca,Masculino,69
9,84,Alto,Alto,Si,7,60,Alto,Si,1,Bajo,Medio,Private,Positivo,3,No,Universitario,Medio,Masculino,66
25,76,Medio,Medio,Si,7,79,Medio,Si,2,Medio,Medio,Publico,Positivo,2,No,Universitario,Cerca,Masculino,69
19,82,Alto,Medio,No,9,69,Bajo,Si,2,Medio,Medio,Private,Neutral,3,No,Universitario,Medio,Masculino,68
23,83,Medio,Bajo,No,7,67,Medio,Si,3,Bajo,Bajo,Publico,Negativo,4,No,Secundario,Medio,Femenino,66
15,67,Medio,Medio,Si,7,94,Bajo,Si,0,Alto,Bajo,Private,Positivo,2,No,Posgrado,Medio,Masculino,63
28,76,Medio,Medio,Si,10,99,Alto,Si,1,Medio,Medio,Publico,Neutral,3,No,Secundario,Cerca,Masculino,70
26,74,Medio,Medio,No,6,69,Medio,Si,2,Bajo,Alto,Publico,Positivo,4,No,Posgrado,Medio,Masculino,68
24,76,Medio,Medio,Si,7,82,Medio,Si,2,Medio,Medio,Publico,Positivo,4,No,Universitario,Lejos,Masculino,68
19,90,Medio,Medio,No,8,78,Medio,Si,1,Bajo,Medio,Private,Neutral,3,No,Secundario,Medio,Masculino,67
23,79,Alto,Alto,Si,6,54,Bajo,Si,1,Bajo,Medio,Publico,Neutral,1,No,Secundario,Medio,Masculino,67
16,98,Alto,Bajo,Si,8,52,Medio,Si,3,Bajo,Alto,Publico,Neutral,3,No,Universitario,Medio,Femenino,69
25,72,Medio,Medio,No,6,89,Bajo,Si,3,Bajo,Alto,Publico,Neutral,5,No,Secundario,Cerca,Masculino,68
30,77,Medio,Bajo,Si,9,70,Medio,Si,0,Medio,Alto,Publico,Neutral,1,No,Secundario,Medio,Masculino,67
26,91,Alto,Medio,Si,8,65,Bajo,Si,0,Medio,Alto,Publico,Neutral,2,No,Secundario,Medio,Masculino,70
16,82,Alto,Alto,No,7,99,Bajo,Si,3,Medio,Medio,Publico,Positivo,3,No,Posgrado,Medio,Masculino,70
22,82,Medio,Bajo,No,5,54,Medio,Si,2,Medio,Medio,Publico,Neutral,2,No,Universitario,Medio,Masculino,66
12,62,Alto,Alto,Si,6,63,Alto,Si,0,Bajo,Medio,Private,Negativo,2,No,Secundario,Cerca,Masculino,61
23,76,Bajo,Alto,Si,7,93,Medio,Si,2,Bajo,Medio,Publico,Negativo,2,No,Universitario,Cerca,Masculino,68
23,71,Bajo,Medio,Si,8,71,Bajo,Si,1,Bajo,Bajo,Publico,Neutral,2,No,Posgrado,Cerca,Femenino,64
9,100,Bajo,Bajo,No,7,79,Medio,Si,1,Bajo,Medio,Publico,Positivo,2,No,Posgrado,Cerca,Masculino,66
13,72,Bajo,Alto,Si,8,52,Medio,Si,3,Alto,Alto,Private,Positivo,4,No,Secundario,,Masculino,65
18,95,Medio,Alto,No,8,96,Medio,Si,3,Medio,Bajo,Publico,Negativo,6,No,Posgrado,Cerca,Masculino,73
18,87,Bajo,Bajo,No,8,57,Medio,No,3,Alto,Alto,Publico,Positivo,4,No,Secundario,Cerca,Masculino,66
13,74,Alto,Alto,Si,7,61,Medio,Si,2,Bajo,Medio,Publico,Positivo,3,No,Secundario,Medio,Masculino,65
22,82,Medio,Alto,Si,7,58,Medio,Si,0,Medio,Medio,Publico,Negativo,4,No,Universitario,Cerca,Masculino,68
22,94,Medio,Medio,Si,7,75,Bajo,Si,0,Bajo,Alto,Publico,Neutral,3,No,Secundario,Cerca,Masculino,69
19,95,Bajo,Alto,Si,6,91,Alto,Si,1,Medio,Alto,Publico,Neutral,4,No,Universitario,Cerca,Masculino,72
15,66,Medio,Medio,No,9,63,Medio,Si,3,Medio,Medio,Private,Neutral,3,No,Secundario,Cerca,Masculino,63
26,74,Bajo,Medio,No,8,57,Medio,Si,0,Medio,Medio,Private,Positivo,1,No,Secundario,Cerca,Masculino,65
30,73,Alto,Medio,Si,9,70,Bajo,Si,0,Medio,Medio,Publico,Negativo,4,No,Universitario,Cerca,Masculino,69
17,62,Alto,Bajo,No,6,99,Medio,Si,2,Medio,Medio,Private,Negativo,3,No,Secundario,Lejos,Femenino,62
16,84,Medio,Alto,Si,8,51,Bajo,Si,0,Medio,Medio,Publico,Negativo,3,No,Posgrado,Cerca,Femenino,66
23,94,Bajo,Bajo,Si,9,75,Medio,Si,3,Bajo,Medio,Private,Neutral,2,No,Posgrado,Medio,Femenino,69
18,75,Alto,Medio,Si,9,83,Medio,Si,2,Bajo,Medio,Publico,Positivo,4,Si,Posgrado,Medio,Femenino,67
19,90,Medio,Alto,Si,5,90,Bajo,Si,0,Bajo,Medio,Publico,Neutral,2,No,Universitario,Lejos,Femenino,94
24,85,Medio,Medio,Si,7,87,Alto,Si,2,Medio,Medio,Private,Neutral,2,No,Secundario,Cerca,Femenino,71
9,75,Medio,Medio,No,7,54,Bajo,Si,2,Bajo,Medio,Publico,Positivo,4,No,Secundario,Cerca,Femenino,61
28,66,Alto,Medio,Si,9,73,Medio,Si,2,Bajo,Medio,Publico,Positivo,2,No,Universitario,Cerca,Masculino,68
20,88,Medio,Medio,No,4,54,Bajo,Si,0,Alto,Bajo,Publico,Negativo,4,No,Secundario,Cerca,Masculino,66
18,94,Alto,Alto,Si,5,81,Medio,Si,0,Alto,Bajo,Publico,Negativo,5,No,Secundario,Cerca,Femenino,71
19,87,Bajo,Medio,No,9,54,Bajo,Si,3,Bajo,Alto,Publico,Positivo,4,No,Secundario,Medio,Femenino,66
20,61,Bajo,Medio,No,6,52,Medio,Si,2,Bajo,Bajo,Private,Negativo,2,No,Posgrado,Cerca,Masculino,60
10,69,Medio,Medio,Si,5,65,Bajo,Si,0,Medio,Medio,Private,Positivo,3,No,Secundario,Cerca,Femenino,60
29,63,Bajo,Bajo,Si,9,97,Alto,No,3,Medio,Alto,Publico,Negativo,3,No,Secundario,Cerca,Masculino,66
20,83,Medio,Bajo,Si,5,85,Medio,Si,1,Alto,Alto,Publico,Neutral,2,No,Universitario,Lejos,Masculino,67
23,90,Bajo,Bajo,No,9,50,Bajo,Si,4,Medio,Medio,Private,Neutral,3,No,Secundario,Medio,Masculino,67
26,64,Medio,Medio,No,5,64,Medio,Si,2,Alto,Medio,Publico,Negativo,1,No,Secundario,Cerca,Masculino,64
14,94,Medio,Medio,No,5,51,Medio,Si,0,Medio,Alto,Publico,Neutral,3,No,Universitario,Cerca,Masculino,66
23,82,Alto,Bajo,No,7,65,Alto,Si,1,Medio,Alto,Publico,Negativo,3,No,Secundario,Cerca,Femenino,68
18,88,Alto,Bajo,Si,6,84,Medio,Si,1,Medio,Alto,Publico,Positivo,3,No,Posgrado,Medio,Femenino,70
25,99,Alto,Medio,Si,7,88,Medio,Si,3,Bajo,Medio,Private,Positivo,4,No,Universitario,Medio,Femenino,75
7,63,Alto,Alto,Si,10,90,Medio,Si,0,Bajo,Medio,Private,Positivo,2,Si,Secundario,Medio,Masculino,86
19,96,Medio,Medio,Si,7,95,Alto,Si,3,Medio,Alto,Private,Negativo,3,No,Universitario,Cerca,Femenino,73
16,65,Medio,Bajo,No,9,68,Medio,Si,1,Alto,Medio,Publico,Neutral,3,No,Secundario,Medio,Masculino,61
23,76,Alto,Alto,No,7,93,Medio,Si,0,Medio,Medio,Private,Negativo,6,No,Secundario,Medio,Masculino,68
23,94,Medio,Alto,No,8,86,Medio,Si,1,Bajo,Alto,Publico,Neutral,0,No,Universitario,Lejos,Femenino,70
16,96,Medio,Medio,Si,4,77,Alto,Si,1,Alto,Alto,Publico,Positivo,2,No,Secundario,Cerca,Masculino,71
16,80,Alto,Medio,Si,8,98,Alto,Si,2,Medio,Alto,Private,Positivo,4,No,Posgrado,Cerca,Masculino,71
19,84,Medio,Medio,No,8,97,Alto,Si,2,Medio,Medio,Publico,Neutral,1,Si,Universitario,Cerca,Masculino,68
15,88,Alto,Alto,Si,6,95,Medio,Si,2,Bajo,Medio,Publico,Negativo,4,No,Secundario,Cerca,Femenino,70
25,93,Medio,Medio,Si,10,60,Bajo,Si,1,Medio,Medio,Publico,Positivo,3,No,Universitario,Medio,Masculino,70
18,65,Medio,Alto,Si,6,60,Bajo,Si,0,Medio,Alto,Private,Neutral,3,No,Secundario,Medio,Femenino,62
3,92,Alto,Bajo,Si,5,95,Alto,Si,3,Medio,Medio,Publico,Neutral,1,No,Posgrado,Cerca,Femenino,67
18,79,Medio,Medio,No,8,70,Alto,Si,3,Medio,Medio,Publico,Positivo,3,No,Universitario,Cerca,Femenino,68
14,78,Alto,Alto,Si,5,90,Medio,Si,1,Medio,Medio,Publico,Neutral,3,No,Posgrado,Cerca,Femenino,68
10,77,Alto,Alto,No,7,84,Bajo,Si,2,Bajo,Alto,Private,Neutral,1,No,Secundario,Lejos,Masculino,64
13,80,Medio,Alto,No,9,88,Medio,Si,1,Alto,Alto,Publico,Positivo,3,No,Posgrado,Cerca,Masculino,68
21,98,Bajo,Alto,Si,8,51,Medio,Si,0,Medio,Medio,Publico,Neutral,3,No,Secundario,Cerca,Masculino,69
28,82,Medio,Alto,No,7,71,Bajo,Si,1,Medio,Alto,Publico,Neutral,3,No,Secundario,Cerca,Masculino,70
22,98,Medio,Medio,Si,6,93,Medio,Si,4,Bajo,Medio,Publico,Neutral,4,No,Secundario,Cerca,Femenino,73
16,67,Alto,Medio,Si,9,74,Medio,Si,1,Alto,Alto,Publico,Positivo,3,No,Posgrado,Medio,Masculino,66
23,89,Bajo,Medio,No,5,85,Bajo,Si,0,Bajo,Medio,Publico,Positivo,3,No,Posgrado,Medio,Masculino,68
17,92,Bajo,Medio,Si,8,88,Alto,No,1,Alto,Medio,Publico,Neutral,3,No,Secundario,Cerca,Femenino,68
16,87,Bajo,Medio,Si,10,56,Bajo,Si,2,Medio,Alto,Private,Neutral,0,No,Posgrado,Medio,Femenino,65
13,84,Medio,Medio,Si,8,58,Alto,Si,2,Bajo,Bajo,Publico,Neutral,3,No,Posgrado,Cerca,Femenino,66
9,83,Alto,Bajo,Si,7,86,Medio,Si,0,Bajo,Medio,Publico,Negativo,1,No,Universitario,Lejos,Femenino,62
18,94,Bajo,Bajo,Si,7,53,Bajo,Si,3,Medio,Alto,Private,Neutral,2,No,Secundario,Cerca,Femenino,67
21,93,Medio,Alto,Si,6,67,Alto,Si,1,Medio,Alto,Publico,Positivo,3,No,Posgrado,Cerca,Femenino,73
19,65,Medio,Bajo,Si,6,96,Medio,Si,2,Medio,Alto,Private,Neutral,2,No,Posgrado,Cerca,Masculino,65
18,94,Alto,Bajo,No,7,79,Alto,Si,2,Alto,Medio,Private,Neutral,4,No,Secundario,Cerca,Femenino,70
14,77,Alto,Medio,Si,8,96,Medio,Si,3,Medio,Medio,Publico,Neutral,2,No,Posgrado,Cerca,Masculino,68
24,70,Alto,Medio,Si,9,65,Medio,Si,3,Medio,Bajo,Private,Positivo,3,No,Secundario,Medio,Masculino,67
12,95,Bajo,Medio,Si,4,82,Alto,Si,2,Bajo,Medio,Publico,Negativo,3,No,Secundario,Medio,Masculino,66
25,77,Medio,Bajo,No,4,64,Bajo,Si,3,Bajo,Medio,Publico,Neutral,4,Si,Universitario,Cerca,Femenino,65
14,92,Alto,Bajo,Si,9,56,Bajo,Si,1,Medio,Medio,Publico,Neutral,4,No,Secundario,Medio,Femenino,66
15,71,Alto,Alto,No,7,100,Bajo,Si,2,Bajo,Bajo,Publico,Neutral,4,No,Secundario,Cerca,Masculino,66
11,60,Medio,Alto,No,7,59,Alto,Si,2,Bajo,Medio,Publico,Positivo,1,No,Universitario,Medio,Masculino,60
17,80,Alto,Bajo,Si,8,59,Medio,Si,0,Alto,Alto,Publico,Negativo,4,No,Universitario,Cerca,Femenino,66
26,64,Alto,Medio,Si,7,92,Bajo,Si,2,Bajo,Alto,Private,Positivo,4,No,Universitario,Medio,Femenino,68
23,90,Medio,Medio,Si,10,90,Bajo,Si,3,Bajo,Medio,Publico,Positivo,5,No,Secundario,Cerca,Masculino,72
26,71,Bajo,Alto,No,8,99,Medio,No,1,Medio,Medio,Publico,Positivo,3,No,Universitario,Cerca,Masculino,68
23,78,Medio,Medio,Si,6,54,Alto,Si,0,Bajo,Medio,Publico,Neutral,3,No,Posgrado,Cerca,Femenino,67
13,63,Alto,Medio,No,6,55,Alto,Si,0,Medio,Bajo,Publico,Positivo,4,No,Posgrado,Cerca,Masculino,62
18,71,Medio,Medio,No,7,72,Alto,Si,0,Alto,Alto,Publico,Positivo,5,No,Universitario,Medio,Femenino,66
15,91,Alto,Medio,No,6,80,Medio,Si,0,Bajo,Medio,Private,Positivo,3,No,Posgrado,Cerca,Masculino,69
28,66,Medio,Medio,No,10,52,Bajo,Si,0,Bajo,Alto,Publico,Positivo,3,No,Secundario,Cerca,Masculino,64
13,86,Bajo,Medio,No,7,58,Medio,No,0,Medio,Medio,Private,Positivo,3,No,Secundario,Cerca,Masculino,63
25,97,Bajo,Alto,Si,5,85,Medio,Si,2,Alto,Medio,Publico,Positivo,2,No,,Cerca,Masculino,74
25,87,Alto,Medio,Si,8,83,Medio,Si,0,Medio,Alto,Private,Positivo,4,No,Universitario,Medio,Masculino,72
31,92,Medio,Medio,Si,9,54,Medio,No,1,Bajo,Medio,Private,Positivo,3,No,Universitario,Cerca,Masculino,71
18,64,Bajo,Alto,Si,9,97,Medio,Si,2,Medio,Medio,Publico,Negativo,3,No,Secundario,Medio,Femenino,64
24,70,Alto,Alto,No,6,63,Bajo,No,0,Bajo,Medio,Publico,Neutral,3,No,Secundario,Cerca,Masculino,65
34,96,Medio,Medio,Si,5,94,Alto,Si,1,Medio,Alto,Publico,Negativo,5,Si,Secundario,Medio,Femenino,75
16,89,Alto,Medio,No,9,96,Medio,Si,2,Medio,Bajo,Publico,Positivo,3,No,Universitario,Lejos,Masculino,69
11,86,Medio,Medio,No,5,75,Medio,Si,1,Medio,Bajo,Publico,Neutral,4,No,Posgrado,Medio,Femenino,65
9,87,Bajo,Bajo,No,8,71,Bajo,No,0,Bajo,Alto,Publico,Neutral,1,No,Universitario,Medio,Masculino,60
24,77,Medio,Medio,Si,6,64,Medio,Si,2,Alto,Medio,Publico,Positivo,4,No,Secundario,Cerca,Masculino,69
9,62,Alto,Alto,Si,9,90,Alto,Si,4,Alto,Medio,Publico,Neutral,4,No,Universitario,Lejos,Masculino,65
18,91,Bajo,Medio,Si,5,60,Bajo,Si,0,Alto,Alto,Private,Positivo,4,No,Secundario,Medio,Masculino,67
23,87,Alto,Bajo,No,6,81,Bajo,Si,5,Medio,Alto,Private,Neutral,2,No,Secundario,Lejos,Femenino,70
21,79,Medio,Bajo,Si,8,78,Bajo,Si,1,Bajo,Alto,Publico,Positivo,4,No,Universitario,Medio,Femenino,66
23,96,Medio,Medio,Si,8,62,Medio,Si,0,Bajo,Alto,Publico,Neutral,4,No,Secundario,Medio,Femenino,69
21,73,Medio,Medio,Si,9,99,Medio,Si,2,Medio,Alto,Publico,Neutral,3,No,Posgrado,Cerca,Masculino,69
28,72,Alto,Medio,Si,8,92,Bajo,Si,1,Medio,Medio,Publico,Negativo,2,No,Secundario,Cerca,Femenino,68
14,95,Medio,Medio,Si,8,51,Medio,Si,5,Medio,Medio,Private,Positivo,4,No,Universitario,Cerca,Femenino,70
16,92,Medio,Bajo,No,9,71,Alto,Si,2,Bajo,Medio,Private,Neutral,2,No,Secundario,Medio,Femenino,66
15,81,Alto,Medio,No,5,68,Bajo,No,0,Medio,Alto,Publico,Positivo,3,No,Secundario,Cerca,Femenino,65
25,65,Bajo,Medio,No,6,94,Medio,Si,1,Bajo,Alto,Publico,Negativo,4,No,Universitario,Cerca,Masculino,65
25,69,Bajo,Medio,Si,5,63,Medio,Si,1,Alto,Medio,Private,Neutral,2,No,Secundario,Cerca,Masculino,65
23,86,Bajo,Medio,Si,4,100,Medio,Si,0,Bajo,Alto,Publico,Negativo,3,No,Posgrado,Cerca,Masculino,69
27,75,Medio,Medio,No,8,60,Medio,Si,4,Medio,Medio,Publico,Positivo,2,No,Posgrado,Medio,Femenino,69
13,93,Medio,Alto,No,9,62,Bajo,Si,0,Bajo,Medio,Private,Neutral,3,No,Secundario,Medio,Masculino,65
30,98,Alto,Alto,Si,8,83,Alto,No,1,Bajo,Alto,Publico,Neutral,3,No,Secundario,Cerca,Femenino,76
29,92,Medio,Alto,No,8,58,Bajo,Si,2,Medio,Bajo,Private,Neutral,3,No,Universitario,Cerca,Masculino,72
24,75,Medio,Bajo,No,7,94,Medio,Si,2,Medio,Alto,Publico,Negativo,4,No,Secundario,Cerca,Masculino,67
